IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
103.184.44.83,4,4,0.00,152.89,22.72
103.184.45.60,4,4,0.00,157.45,20.74
103.184.45.45,4,4,0.00,153.27,19.39
103.184.45.144,4,4,0.00,148.96,18.32
103.184.45.9,4,4,0.00,154.06,18.22
103.184.45.202,4,4,0.00,154.41,17.80
103.184.45.51,4,4,0.00,155.64,15.94
103.184.45.220,4,4,0.00,158.32,15.62
103.184.45.196,4,4,0.00,156.07,8.38
103.184.44.65,4,4,0.00,149.74,5.95
